%  Name/ID : Pilot 
%  Gender:  male
%  Age: 9
% weight(kg):0
% Height(cm):0
%  Wheel Size :24 in/540mm
%  Wheel Side :Right 
%  S/N :PRO00008
%  Comment:%  Data were taken at 00/00/0000 0:00:00 PM
% Comment : 
%%%%%
%Time(s) 	Push Start 	Push End 	Fx 	Fy 	Fz 	Tx 	Ty 	Tz 	Angle 
83.315000	0.000000	0.000000	-18.839108	-21.718082	-9.604275	-0.307003	1.862290	-8.183643	17537.450447
83.320000	0.000000	0.000000	-19.098947	-22.876073	-9.947844	-0.322807	1.969017	-8.351366	17539.713665
83.325000	0.000000	0.000000	-20.112478	-24.450117	-10.705352	-0.323299	2.064775	-8.501188	17540.466241
83.330000	0.000000	0.000000	-21.992829	-26.246793	-11.777997	-0.306623	2.146606	-8.640428	17540.175099
83.335000	0.000000	0.000000	-24.624836	-28.032146	-12.925981	-0.277401	2.215668	-8.779889	17541.652781
83.340000	0.000000	0.000000	-27.707851	-29.611282	-13.864223	-0.245191	2.277617	-8.931298	17542.493248
83.345000	0.000000	0.000000	-30.866055	-30.891897	-14.375301	-0.221302	2.341667	-9.103445	17543.701762
83.350000	0.000000	0.000000	-33.769371	-31.894790	-14.390319	-0.215434	2.418862	-9.298974	17543.970931
83.355000	0.000000	0.000000	-36.217182	-32.714244	-14.006964	-0.233045	2.519863	-9.513469	17544.707028
83.360000	0.000000	0.000000	-38.166335	-33.465752	-13.443291	-0.273718	2.652406	-9.737199	17545.124513
83.365000	0.000000	0.000000	-39.709813	-34.256544	-12.950518	-0.330605	2.818959	-9.958668	17546.948273
83.370000	0.000000	0.000000	-41.024640	-35.176523	-12.718332	-0.391255	3.015435	-10.168448	17547.431676
83.375000	0.000000	0.000000	-42.308451	-36.289618	-12.804735	-0.440291	3.231640	-10.361845	17548.162280
83.380000	0.000000	0.000000	-43.721033	-37.622099	-13.116216	-0.463898	3.453325	-10.539610	17548.931335
83.385000	0.000000	0.000000	-45.346254	-39.151677	-13.451888	-0.454931	3.664992	-10.706720	17550.557336
83.390000	0.000000	0.000000	-47.186342	-40.798387	-13.602475	-0.416454	3.852525	-10.869716	17550.766080
83.395000	0.000000	0.000000	-49.187068	-42.431388	-13.465426	-0.361802	4.005210	-11.033186	17551.529641
83.400000	0.000000	0.000000	-51.277115	-43.906575	-13.118125	-0.310431	4.117192	-11.196469	17552.705195
83.405000	0.000000	0.000000	-53.400765	-45.119151	-12.802806	-0.280655	4.188451	-11.352305	17554.281759
83.410000	0.000000	0.000000	-55.530035	-46.040908	-12.822452	-0.282241	4.224731	-11.488789	17554.358663
83.415000	0.000000	0.000000	-57.654625	-46.732967	-13.398400	-0.312622	4.235509	-11.594384	17555.347448
83.420000	0.000000	0.000000	-59.763608	-47.333758	-14.559541	-0.358637	4.230040	-11.664002	17556.726253
83.425000	0.000000	0.000000	-61.840190	-48.014114	-16.114856	-0.402445	4.213615	-11.703524	17557.209658
83.430000	0.000000	0.000000	-63.875938	-48.912840	-17.725290	-0.428580	4.187033	-11.730655	17557.989700
83.435000	0.000000	0.000000	-65.889802	-50.092701	-19.046155	-0.429434	4.150275	-11.771382	17558.528039
83.440000	0.000000	0.000000	-67.934824	-51.540249	-19.871110	-0.407536	4.107994	-11.853103	17559.615700
83.445000	0.000000	0.000000	-70.087582	-53.198190	-20.206787	-0.373990	4.072856	-11.997043	17562.203022
83.450000	0.000000	0.000000	-72.426680	-55.001590	-20.248776	-0.343794	4.064136	-12.213027	17561.428473
83.455000	0.000000	0.000000	-75.005738	-56.903540	-20.281043	-0.330100	4.101913	-12.498438	17562.499657
83.460000	0.000000	0.000000	-77.821677	-58.896012	-20.551680	-0.339945	4.199550	-12.841035	17563.482948
83.465000	0.000000	0.000000	-80.787796	-61.018334	-21.178975	-0.372982	4.358153	-13.223577	17566.152667
83.470000	0.000000	0.000000	-83.730684	-63.332249	-22.118445	-0.423079	4.565562	-13.627988	17565.976883
83.475000	0.000000	0.000000	-86.420406	-65.868932	-23.190908	-0.481560	4.799907	-14.037764	17567.207370
83.480000	0.000000	0.000000	-88.625353	-68.583726	-24.152714	-0.540519	5.035744	-14.438802	17567.152437
83.485000	0.000000	0.000000	-90.174048	-71.348377	-24.784487	-0.594940	5.250507	-14.819563	17567.948959
83.490000	0.000000	0.000000	-91.005278	-73.984287	-24.973437	-0.643129	5.429753	-15.171530	17569.053101
83.495000	0.000000	0.000000	-91.192196	-76.318572	-24.762802	-0.685877	5.570350	-15.490394	17570.272603
83.500000	0.000000	0.000000	-90.933451	-78.236951	-24.348065	-0.725105	5.680815	-15.777857	17571.058137
83.505000	0.000000	0.000000	-90.511320	-79.714455	-24.016036	-0.762621	5.778137	-16.043175	17572.090867
83.510000	0.000000	0.000000	-90.223905	-80.818315	-24.043451	-0.799315	5.881266	-16.303002	17572.799496
83.515000	0.000000	0.000000	-90.305389	-81.690506	-24.592708	-0.834923	6.003338	-16.578413	17573.519112
83.520000	0.000000	0.000000	-90.854682	-82.521280	-25.652240	-0.868281	6.146050	-16.889416	17574.766079
83.525000	0.000000	0.000000	-91.797081	-83.516206	-27.048728	-0.897624	6.298831	-17.248897	17576.205310
83.530000	0.000000	0.000000	-92.900390	-84.850612	-28.516996	-0.920520	6.442676	-17.658604	17577.095216
83.535000	0.000000	0.000000	-93.846413	-86.615032	-29.787676	-0.933595	6.556231	-18.109027	17577.490730
83.540000	0.000000	0.000000	-94.326151	-88.777484	-30.656030	-0.932851	6.621388	-18.583004	17579.149691
83.545000	0.000000	0.000000	-94.115757	-91.186671	-31.011899	-0.915040	6.626840	-19.060897	17579.979171
83.550000	0.000000	0.000000	-93.109087	-93.613862	-30.831373	-0.879480	6.569180	-19.524471	17580.863584
83.555000	0.000000	0.000000	-91.309524	-95.810846	-30.150474	-0.829065	6.451638	-19.957681	17582.802701
83.560000	0.000000	0.000000	-88.806339	-97.551418	-29.044728	-0.769553	6.281143	-20.344638	17584.143053
83.565000	0.000000	0.000000	-85.757043	-98.638116	-27.621348	-0.707242	6.065005	-20.666745	17585.000000
83.570000	0.000000	0.000000	-82.349435	-98.906286	-26.012729	-0.646262	5.808300	-20.901266	17586.537708
83.575000	0.000000	0.000000	-78.712239	-98.265545	-24.358158	-0.587061	5.512594	-21.022648	17588.071054
83.580000	0.000000	0.000000	-74.841172	-96.735086	-22.770617	-0.526566	5.176661	-21.006261	17589.595675
83.585000	0.000000	0.000000	-70.623863	-94.409722	-21.298604	-0.459615	4.799068	-20.832934	17591.107209
83.590000	0.000000	0.000000	-65.922762	-91.391241	-19.903759	-0.381247	4.380750	-20.492086	17592.601294
83.595000	0.000000	0.000000	-60.638450	-87.749325	-18.471941	-0.289202	3.925671	-19.981796	17594.073567
83.600000	0.000000	0.000000	-54.747053	-83.518283	-16.853686	-0.185535	3.439277	-19.305453	17595.519666
83.605000	0.000000	0.000000	-48.330652	-78.707990	-14.909998	-0.076558	2.925908	-18.466286	17596.935228
83.610000	0.000000	0.000000	-41.588684	-73.317725	-12.542903	0.028743	2.386737	-17.462296	17598.315891
83.615000	0.000000	0.000000	-34.808612	-67.349181	-9.711343	0.120962	1.819661	-16.284538	17599.657294
83.620000	0.000000	0.000000	-28.306028	-60.812878	-6.448240	0.192315	1.221989	-14.920784	17600.955072
83.625000	0.000000	0.000000	-22.365065	-53.728491	-2.887030	0.238151	0.595650	-13.364707	17602.204865
83.630000	0.000000	0.000000	-17.195023	-46.133107	0.719137	0.257848	-0.046744	-11.628275	17603.407867
83.635000	0.000000	0.000000	-12.902166	-38.110722	4.018620	0.254915	-0.677476	-9.752926	17604.682316
83.640000	0.000000	0.000000	-9.482022	-29.836052	6.639470	0.235983	-1.253259	-7.814186	17607.055397
83.645000	0.000000	0.000000	-6.841882	-21.606225	8.299826	0.208885	-1.720154	-5.915666	17608.121071
83.650000	0.000000	0.000000	-4.843617	-13.833545	8.896096	0.180663	-2.024070	-4.172102	17607.890358
83.655000	0.000000	0.000000	-3.340472	-6.987162	8.524492	0.156435	-2.125291	-2.686018	17609.192272
83.660000	0.000000	0.000000	-2.196669	-1.491263	7.433231	0.139258	-2.012999	-1.525869	17610.554577
83.665000	0.000000	0.000000	-1.301262	2.390191	5.939699	0.130283	-1.713858	-0.713063	17611.499435
83.670000	0.000000	0.000000	-0.578731	4.633631	4.350892	0.128459	-1.289594	-0.221466	17612.658493
83.675000	0.000000	0.000000	0.010926	5.461147	2.904283	0.130016	-0.822501	0.011858	17614.361408
83.680000	0.000000	0.000000	0.477376	5.268949	1.730158	0.128814	-0.393409	0.069174	17614.619587
83.685000	0.000000	0.000000	0.806357	4.511317	0.839303	0.118307	-0.060856	0.033250	17615.855583
83.690000	0.000000	1.000000	0.973650	3.584972	0.144051	0.094528	0.150175	-0.028313	17616.855339
83.695000	0.000000	0.000000	0.965679	2.752798	-0.490097	0.058359	0.246782	-0.072495	17618.569241
83.700000	0.000000	0.000000	0.793406	2.125842	-1.180971	0.015621	0.257149	-0.082575	17618.849392
83.705000	0.000000	0.000000	0.494859	1.696592	-1.977635	-0.025170	0.216580	-0.062721	17620.101868
83.710000	0.000000	0.000000	0.134372	1.397847	-2.837046	-0.056134	0.156394	-0.028292	17621.975037
83.715000	0.000000	0.000000	-0.205222	1.159309	-3.638383	-0.072816	0.098415	0.004095	17622.930882
83.720000	0.000000	0.000000	-0.443307	0.941637	-4.232054	-0.075265	0.054536	0.023205	17623.529636
83.725000	0.000000	0.000000	-0.521200	0.739561	-4.503901	-0.067193	0.029036	0.025230	17625.386360
83.730000	0.000000	0.000000	-0.409564	0.562311	-4.425783	-0.053930	0.021431	0.012275	17627.182659
83.735000	0.000000	0.000000	-0.114818	0.411755	-4.072460	-0.040253	0.028690	-0.010551	17627.539715
83.740000	0.000000	0.000000	0.308933	0.275228	-3.601731	-0.029071	0.046469	-0.037769	17628.259319
83.745000	0.000000	0.000000	0.763078	0.135579	-3.202916	-0.021304	0.069434	-0.065230	17629.737015
83.750000	0.000000	0.000000	1.136358	-0.011112	-3.021973	-0.016668	0.091213	-0.090835	17630.500565
83.755000	0.000000	0.000000	1.349663	-0.142714	-3.085248	-0.014739	0.104763	-0.114362	17631.829945
83.760000	0.000000	0.000000	1.389935	-0.212048	-3.262700	-0.015611	0.103554	-0.136511	17633.834984
83.765000	0.000000	0.000000	1.310309	-0.163814	-3.307613	-0.019805	0.083253	-0.157513	17634.054710
83.770000	0.000000	0.000000	1.192637	0.039146	-2.970543	-0.027554	0.043175	-0.175908	17634.878685
83.775000	0.000000	0.000000	1.101660	0.393478	-2.136782	-0.038034	-0.012972	-0.188306	17636.460751
83.780000	0.000000	0.000000	1.059144	0.848987	-0.916045	-0.049155	-0.077002	-0.190433	17637.779110
83.785000	0.000000	0.000000	1.045570	1.322824	0.368061	-0.058254	-0.136816	-0.179020	17638.108734
83.790000	0.000000	0.000000	1.026466	1.728661	1.294540	-0.063348	-0.178453	-0.153674	17641.097050
83.795000	0.000000	0.000000	0.982042	2.005863	1.518841	-0.064072	-0.190231	-0.118003	17640.547733
83.800000	0.000000	0.000000	0.914043	2.133965	0.920353	-0.061472	-0.167788	-0.079326	17642.085819
83.805000	0.000000	0.000000	0.832278	2.129981	-0.351130	-0.056739	-0.117112	-0.046610	17643.003212
83.810000	0.000000	0.000000	0.738690	2.036823	-1.948227	-0.050051	-0.053038	-0.027248	17644.365517
83.815000	0.000000	0.000000	0.618105	1.912014	-3.467576	-0.040750	0.006479	-0.024284	17645.623486
83.820000	0.000000	0.000000	0.436007	1.819376	-4.581735	-0.028795	0.047286	-0.035630	17646.222240
83.825000	0.000000	0.000000	0.145154	1.820115	-5.111435	-0.016198	0.063574	-0.055461	17647.271469
83.830000	0.000000	0.000000	-0.293901	1.958848	-5.036072	-0.007066	0.058160	-0.076651	17648.249252
83.835000	0.000000	0.000000	-0.885029	2.243649	-4.466775	-0.005943	0.039280	-0.092854	17649.177631
83.840000	0.000000	0.000000	-1.575424	2.628311	-3.604502	-0.015312	0.016320	-0.099696	17650.353168
83.845000	0.000000	0.000000	-2.249297	3.012554	-2.691751	-0.033672	-0.003193	-0.095435	17650.875019
83.850000	0.000000	0.000000	-2.745722	3.268978	-1.958839	-0.055404	-0.014622	-0.081419	17652.523003
83.855000	0.000000	0.000000	-2.908106	3.288384	-1.569765	-0.072782	-0.016065	-0.061912	17653.429375
83.860000	0.000000	0.000000	-2.647527	3.023779	-1.579524	-0.079368	-0.008178	-0.042673	17654.940029
83.865000	0.000000	0.000000	-1.985944	2.510305	-1.916728	-0.073113	0.005652	-0.028497	17655.758511
83.870000	0.000000	0.000000	-1.057624	1.847760	-2.402270	-0.057480	0.019421	-0.021057	17656.406738
83.875000	0.000000	0.000000	-0.061031	1.158702	-2.804621	-0.039875	0.025727	-0.018422	17658.367815
83.880000	0.000000	0.000000	0.817644	0.547817	-2.916035	-0.028199	0.018342	-0.016496	17660.037771
83.885000	0.000000	0.000000	1.459953	0.076080	-2.621991	-0.027219	-0.004614	-0.011446	17660.279470
83.890000	0.000000	0.000000	1.825472	-0.246313	-1.935563	-0.036137	-0.038603	-0.001825	17661.564888
83.895000	0.000000	0.000000	1.930401	-0.449756	-0.979073	-0.047991	-0.073282	0.010604	17662.427332
83.900000	0.000000	0.000000	1.818494	-0.584243	0.082087	-0.051330	-0.095961	0.021653	17664.097271
83.905000	0.000000	0.000000	1.544907	-0.693562	1.118405	-0.034247	-0.096382	0.026737	17664.915770
83.910000	0.000000	0.000000	1.175110	-0.794473	2.075608	0.010037	-0.070613	0.023161	17667.222933
83.915000	0.000000	0.000000	0.786007	-0.872326	2.942802	0.078342	-0.022554	0.011544	17667.486605
83.920000	0.000000	0.000000	0.461972	-0.893278	3.675057	0.156377	0.037083	-0.004372	17668.761036
83.925000	0.000000	0.000000	0.281131	-0.825427	4.143535	0.222832	0.093731	-0.019384	17669.903631
83.930000	0.000000	0.000000	0.289644	-0.660387	4.171118	0.257314	0.133282	-0.029080	17670.282677
83.935000	0.000000	0.000000	0.480358	-0.422220	3.640166	0.248369	0.146763	-0.031592	17672.024027
83.940000	0.000000	0.000000	0.794456	-0.157140	2.597262	0.197645	0.133723	-0.028199	17672.776608
83.945000	0.000000	0.000000	1.143332	0.087018	1.280255	0.118566	0.102545	-0.022756	17674.523468
83.950000	0.000000	0.000000	1.437468	0.278925	0.047660	0.031064	0.067087	-0.020374	17675.803392
83.955000	0.000000	0.000000	1.610776	0.411615	-0.750065	-0.044472	0.041157	-0.025723	17676.588915
83.960000	0.000000	0.000000	1.633579	0.498982	-0.894597	-0.091831	0.033557	-0.041207	17677.764469
83.965000	0.000000	0.000000	1.512197	0.565419	-0.371264	-0.101942	0.045875	-0.065554	17679.412453
83.970000	0.000000	0.000000	1.277925	0.634024	0.630113	-0.074779	0.073257	-0.093694	17680.269403
83.975000	0.000000	0.000000	0.975136	0.717679	1.777071	-0.020046	0.106958	-0.118400	17681.032953
83.980000	0.000000	0.000000	0.657327	0.814488	2.696746	0.044452	0.137288	-0.133019	17681.763561
83.985000	0.000000	0.000000	0.387263	0.907077	3.093063	0.097567	0.156259	-0.133934	17683.433517
83.990000	0.000000	0.000000	0.228574	0.966519	2.848381	0.121754	0.159687	-0.121749	17684.405807
83.995000	0.000000	0.000000	0.224153	0.962464	2.067386	0.109437	0.148216	-0.100958	17685.367128
84.000000	0.000000	0.000000	0.373683	0.878889	1.028008	0.065630	0.126630	-0.078518	17686.240559
84.005000	0.000000	0.000000	0.627437	0.729303	0.050845	0.005419	0.101552	-0.061978	17687.558935
84.010000	0.000000	0.000000	0.900946	0.559430	-0.646570	-0.052359	0.078824	-0.057581	17689.410166
84.015000	0.000000	0.000000	1.104722	0.432398	-1.032747	-0.092089	0.062015	-0.068486	17689.959482
84.020000	0.000000	0.000000	1.180987	0.404926	-1.244256	-0.106124	0.052505	-0.093377	17691.569014
84.025000	0.000000	0.000000	1.131395	0.500740	-1.485788	-0.096097	0.050486	-0.126124	17692.557800
84.030000	0.000000	0.000000	1.018703	0.689640	-1.905139	-0.071185	0.055827	-0.157037	17693.326843
84.035000	0.000000	0.000000	0.942092	0.894849	-2.502054	-0.044392	0.068024	-0.175696	17695.326389
84.040000	0.000000	0.000000	0.995329	1.029944	-3.106564	-0.028195	0.085225	-0.174556	17696.655752
84.045000	0.000000	0.000000	1.219967	1.030914	-3.434252	-0.030648	0.103055	-0.151958	17696.798574
84.050000	0.000000	0.000000	1.579344	0.867225	-3.200783	-0.052706	0.114267	-0.113198	17698.122461
84.055000	0.000000	0.000000	1.975076	0.545440	-2.256430	-0.087425	0.110149	-0.068935	17699.605633
84.060000	0.000000	0.000000	2.295198	0.109114	-0.687895	-0.121762	0.084040	-0.031370	17700.160442
84.065000	0.000000	0.000000	2.464249	-0.366793	1.163719	-0.140932	0.035723	-0.009552	17701.555740
84.070000	0.000000	0.000000	2.470905	-0.785973	2.794167	-0.133979	-0.026007	-0.005776	17703.000460
84.075000	0.000000	0.000000	2.361676	-1.053203	3.712493	-0.098381	-0.085082	-0.014876	17703.829945
84.080000	0.000000	0.000000	2.210008	-1.104770	3.629603	-0.041673	-0.124330	-0.026980	17704.324329
84.085000	0.000000	0.000000	2.083640	-0.926568	2.570457	0.020629	-0.132978	-0.032305	17706.752342
84.090000	0.000000	0.000000	2.024037	-0.558116	0.855525	0.069780	-0.110851	-0.025457	17706.906151
84.095000	0.000000	0.000000	2.039704	-0.088377	-1.032554	0.089419	-0.066842	-0.007261	17708.131144
84.100000	0.000000	0.000000	2.112139	0.365147	-2.622361	0.070505	-0.013515	0.016180	17709.625319
84.105000	0.000000	0.000000	2.208334	0.691776	-3.589685	0.014460	0.038122	0.036209	17710.372389
84.110000	0.000000	0.000000	2.292591	0.825085	-3.819635	-0.066359	0.081027	0.044772	17711.844591
84.115000	0.000000	0.000000	2.335779	0.771767	-3.396170	-0.151212	0.111911	0.036968	17712.838871
84.120000	0.000000	0.000000	2.322345	0.613333	-2.536059	-0.216318	0.130220	0.012422	17714.283590
84.125000	0.000000	0.000000	2.255785	0.473263	-1.492875	-0.241787	0.137701	-0.024708	17714.975746
84.130000	0.000000	0.000000	2.161981	0.464048	-0.470181	-0.217837	0.138367	-0.066990	17716.321589
84.135000	0.000000	0.000000	2.085991	0.636933	0.414417	-0.147746	0.137743	-0.105769	17717.365307
84.140000	0.000000	0.000000	2.077621	0.959116	1.102573	-0.046463	0.140791	-0.133441	17719.430754
84.145000	0.000000	0.000000	2.167426	1.331178	1.539160	0.063949	0.149368	-0.145407	17720.002060
84.150000	0.000000	0.000000	2.344643	1.637686	1.637730	0.159961	0.160812	-0.141328	17720.771120
84.155000	0.000000	0.000000	2.553555	1.806912	1.297386	0.222073	0.168779	-0.125335	17722.501484
84.160000	0.000000	0.000000	2.716419	1.840349	0.465356	0.239547	0.166214	-0.104985	17723.990166
84.165000	0.000000	0.000000	2.772556	1.790758	-0.792615	0.213182	0.149053	-0.089076	17724.012138
84.170000	0.000000	0.000000	2.709631	1.717997	-2.267519	0.154744	0.118605	-0.084773	17725.072336
84.175000	0.000000	0.000000	2.568376	1.661119	-3.658754	0.082831	0.081211	-0.094937	17726.989468
84.180000	0.000000	0.000000	2.421136	1.630728	-4.679178	0.016846	0.045474	-0.116768	17727.077358
84.185000	0.000000	0.000000	2.338801	1.617498	-5.152661	-0.028396	0.018894	-0.142622	17728.714355
84.190000	0.000000	0.000000	2.363439	1.610017	-5.052230	-0.045683	0.005763	-0.162863	17730.565569
84.195000	0.000000	0.000000	2.498509	1.599216	-4.467726	-0.035965	0.006959	-0.169560	17730.428240
84.200000	0.000000	0.000000	2.715548	1.573079	-3.534462	-0.007101	0.020973	-0.159369	17731.587315
84.205000	0.000000	0.000000	2.968815	1.523298	-2.375021	0.028544	0.045060	-0.134461	17733.856026
84.210000	0.000000	0.000000	3.211917	1.453714	-1.089758	0.057225	0.075821	-0.101403	17733.976875
84.215000	0.000000	0.000000	3.408586	1.381865	0.211223	0.067490	0.109212	-0.068776	17735.432598
84.220000	0.000000	0.000000	3.531540	1.340928	1.375105	0.053894	0.140303	-0.044511	17737.355223
84.225000	0.000000	0.000000	3.557640	1.368462	2.213175	0.019348	0.163129	-0.033640	17737.520035
84.230000	0.000000	0.000000	3.471539	1.474348	2.561699	-0.025475	0.171014	-0.037068	17739.025179
84.235000	0.000000	0.000000	3.275978	1.617985	2.373421	-0.065949	0.157812	-0.051750	17740.392994
84.240000	0.000000	0.000000	2.998342	1.721194	1.783380	-0.089060	0.120074	-0.072011	17742.150841
84.245000	0.000000	0.000000	2.688174	1.705126	1.089190	-0.088350	0.059392	-0.091224	17741.958580
84.250000	0.000000	0.000000	2.404778	1.527999	0.628672	-0.066127	-0.016340	-0.103257	17743.117655
84.255000	0.000000	0.000000	2.197566	1.211229	0.607583	-0.032123	-0.093731	-0.103610	17743.754862
84.260000	0.000000	0.000000	2.090087	0.840703	0.977325	0.000600	-0.156922	-0.090401	17744.908443
84.265000	0.000000	0.000000	2.078577	0.533572	1.446296	0.020677	-0.192144	-0.065150	17745.710463
84.270000	0.000000	0.000000	2.143450	0.381161	1.630455	0.022564	-0.192345	-0.032827	17747.006866
84.275000	0.000000	0.000000	2.261540	0.399236	1.256366	0.008288	-0.159935	-0.000608	17748.215380
84.280000	0.000000	0.000000	2.409179	0.520089	0.292985	-0.013873	-0.105956	0.024462	17749.912802
84.285000	0.000000	0.000000	2.560287	0.631710	-1.056598	-0.033385	-0.045806	0.037772	17750.582968
84.290000	0.000000	0.000000	2.688663	0.637315	-2.471286	-0.042358	0.006256	0.038220	17751.242165
84.295000	0.000000	0.000000	2.772251	0.506313	-3.646720	-0.038928	0.041010	0.027679	17752.999994
84.300000	0.000000	0.000000	2.796435	0.291451	-4.380799	-0.027601	0.055258	0.009405	17753.554821
84.305000	0.000000	0.000000	2.759792	0.100637	-4.598459	-0.016671	0.050512	-0.013672	17754.246960
84.310000	0.000000	0.000000	2.678025	0.047605	-4.339327	-0.014043	0.031021	-0.039891	17756.032272
